theta_deg,mode,energy_keV,ff_cm2_g,pp_cm2_g,absorption_cm2_g,scattering_cm2_g,total_cm2_g
5.0,1,30.988170434244967,6.523856668473318e-7,4.2313852835871044e-12,6.523898982326155e-7,0.00032575757550944954,0.0003264099654076821
5.0,1,31.36333790608329,6.358980614402285e-7,4.099941008269238e-12,6.359021613812367e-7,0.000331567066085157,0.0003322029682465382
5.0,1,31.743047454138225,6.173064249656019e-7,3.972642518685483e-12,6.173103976081206e-7,0.0003375715141826893,0.00033818882458029744
5.0,1,32.127354068401985,6.006433951315245e-7,3.849356341797737e-12,6.006472444878663e-7,0.00034377437102922203,0.0003443750182737099
5.0,1,32.51631340461943,5.845304094625004e-7,3.729953422659733e-12,5.845341394159231e-7,0.0003501792092072065,0.00035076374334662246
5.0,1,32.90998179234819,5.689434759430464e-7,3.6143089726530616e-12,5.68947090252019e-7,0.000356789724693568,0.00035735867178382004
5.0,1,33.30841624311642,5.538599141456065e-7,3.5023023231918594e-12,5.538634164479297e-7,0.00036360973898286544,0.00036416360239931335
5.0,1,33.71167445867919,5.39258274534384e-7,3.393816784688024e-12,5.392616683511687e-7,0.0003706432012976751,0.0003711824629660263
5.0,1,34.119814839374996,5.25115978022102e-7,3.2887395105759845e-12,5.251192667616125e-7,0.0003778941908863085,0.00037841931015307007
5.0,1,34.53289649258335,5.114186082749982e-7,3.1869613662050385e-12,5.114217952363644e-7,0.0003853669194099615,0.00038587834120519787
5.0,1,34.95097924128476,4.981454609597641e-7,3.088376802414554e-12,4.981485493365665e-7,0.00039306573342033353,0.0003935638819696701
5.0,1,35.374123632724405,4.852793010649118e-7,2.9928837336152608e-12,4.852822939486454e-7,0.00040099511692991564,0.00040148039922386427
5.0,1,35.802390947180626,4.7280379294768846e-7,2.900383420206421e-12,4.7280669333110865e-7,0.00040915969407586945,0.00040963250076920057
5.0,1,36.235843206839604,4.6070344620779274e-7,2.810780355166146e-12,4.607062569881479e-7,0.00041756423188006885,0.000418024938137057
5.0,1,36.67454318477753,4.4896356502539853e-7,2.7239821546580397e-12,4.4896628900755317e-7,0.00042621364310640525,0.0004266626093954128
5.0,1,37.11855441405144,4.375702007363997e-7,2.6398994525041497e-12,4.3757284063585223e-7,0.00043511298921794235,0.0004355505620585782
5.0,1,37.56794119690015,4.2651010743169356e-7,2.558445798379734e-12,4.2651266587749194e-7,0.00044426748343534615,0.00044469399610122366
5.0,1,38.022768614056616,4.157712811712529e-7,2.47953755959152e-12,4.1577376070881253e-7,0.0004536824938993734,0.0004540982676600822
5.0,1,38.48310253417296,4.053523829214566e-7,2.403093826306185e-12,4.053547860152829e-7,0.0004633635469388843,0.0004637689017248996
5.0,1,38.949009623359665,3.952070012674e-7,2.329036320101429e-12,3.9520933030372014e-7,0.0004733163304472681,0.00047371153977757185
5.0,1,39.42055735484026,3.853600744674272e-7,2.257289305716839e-12,3.853623317567329e-7,0.00048354669736949197,0.0004839320597012487
5.0,1,39.89781401872286,3.7578937570934744e-7,2.1877795058866194e-12,3.757915634888533e-7,0.0004940606693022793,0.0004944364608657682
5.0,1,40.380848731890005,3.6648508886556504e-7,2.1204360191408377e-12,3.6648720930158416e-7,0.0005048644402098699,0.0005052309274191715
5.0,1,40.86973144800825,3.574378592558543e-7,2.055190240466402e-12,3.574399144460948e-7,0.0005159643802584551,0.0005163218201729012
5.0,1,41.364532967658995,3.4863876731714285e-7,1.9919757847230777e-12,3.486407592929276e-7,0.0005273670397718239,0.0005277156805311168
5.0,1,41.86532494859183,3.4007928627247564e-7,1.930728412713959e-12,3.4008121700088836e-7,0.0005390791533111569,0.0005394192345281578
5.0,1,42.372179916102134,3.317513306529986e-7,1.8713859598137926e-12,3.3175320203895844e-7,0.000551107643882233,0.000551439397084272
5.0,1,42.885171273534304,3.2364712564047196e-7,1.813888267062195e-12,3.23648939528739e-7,0.0005634596272731456,0.0005637832762126744
5.0,1,43.40437331291206,3.1575926014240316e-7,1.75817711463239e-12,3.1576101831951777e-7,0.0005761424165257243,0.0005764581775440438
5.0,1,43.929861225697536,3.080805141561669e-7,1.7041961575895899e-12,3.0808221835232446e-7,0.0005891635265442596,0.0005894716087626119
5.0,1,44.46171111368061,3.0060442213029996e-7,1.6518908638563983e-12,3.006060740211638e-7,0.0006025306788450346,0.0006028312849190558
5.0,1,45.00000000000001,2.933243754768038e-7,1.6012084543057333e-12,2.9332597668525813e-7,0.0006162518064503251,0.0006165451324270104
5.0,2,0.010000000000000002,0.23000030968307175,3.945427739919248e-7,0.23000070422584573,5.016550121716737e-8,0.23000075439134696
5.0,2,0.010121067964510653,0.24017189865063518,3.939303354186643e-7,0.2401722925809706,5.264902579394713e-8,0.2401723452299964
5.0,2,0.010243601674224383,0.2507544935761482,3.933181828882073e-7,0.2507548868943311,5.525578748398729e-8,0.2507549421501186
5.0,2,0.010367618874620009,0.2617622526904572,3.927063212072969e-7,0.2617626453967784,5.799192211759445e-8,0.2617627033887005
5.0,2,0.010493137526017257,0.27320968147997965,3.9209475530054656e-7,0.2732100735747349,6.086387254633546e-8,0.2732101344386075
5.0,2,0.010620175806177783,0.2851116341798039,3.9148349021345655e-7,0.28511202566329413,6.387840411989765e-8,0.28511208954169825
5.0,2,0.010748752112937706,0.2974833149790603,3.908725311155302e-7,0.2974837058515914,6.704262095192694e-8,0.29748377289421235
5.0,2,0.010878885066872002,0.31034027893835314,3.902618833034744e-7,0.31034066920023645,7.036398301524671e-8,0.3103407395642195
5.0,2,0.011010593513991156,0.3236984326253059,3.896515522044736e-7,0.3236988222768581,7.385032410996943e-8,0.3236988961271822
5.0,2,0.011143896528470467,0.33757403447246837,3.8904154337955846e-7,0.33757442351401173,7.750987074941404e-8,0.3375745010238825
5.0,2,0.011278813415412392,0.35198369486693565,3.8843186252705966e-7,0.35198408329879816,8.13512620117879e-8,0.35198416465006016
5.0,2,0.011415363713642336,0.36694437598142443,3.878225154861626e-7,0.3669447638039399,8.538357040769506e-8,0.3669448491875103
5.0,2,0.01155356719853828,0.3824733913603697,3.872135082405469e-7,0.38247377857387793,8.961632381652641e-8,0.38247386819020174
5.0,2,0.01169344388489469,0.3985887515316723,3.8660484692212764e-7,0.3985891381365192,9.405952854745384e-8,0.39858923219604775
5.0,2,0.011835014029821064,0.41530776083718124,3.8599653781180276e-7,0.415308146833719,9.872369358368498e-8,0.41530824555741264
5.0,2,0.011978298135675611,0.4326491431026409,3.853885873559271e-7,0.4326495284912283,1.0361985607196774e-7,0.43264963211108437
5.0,2,0.01212331695303441,0.4506250848119425,3.847810021542535e-7,0.4506254695929447,1.0875960812249521e-7,0.4506255783525528
5.0,2,0.012270091483696548,0.469267693211913,3.841737889653028e-7,0.4692680773857019,1.1415512498801951e-7,0.4692681915408269
5.0,2,0.012418642983725612,0.48858990824965115,3.8356695472495067e-7,0.48859029181660585,1.1981919469441035e-7,0.4885904116358005
5.0,2,0.012568992966528029,0.5086178134197203,3.829605065390251e-7,0.5086181963802269,1.2576524919925893e-7,0.5086183221454761
5.0,2,0.012721163205968656,0.5293586317216848,3.8235445169075556e-7,0.5293590140761365,1.3200739715870158e-7,0.5293591460835336
5.0,2,0.0128751757395241,0.5508392529933916,3.817487976454995e-7,0.5508396347421893,1.3856045838768382e-7,0.5508397733026478
5.0,2,0.013031052871474214,0.5730804424910095,3.8114355205545435e-7,0.5730808236345616,1.4544000010264598e-7,0.5730809690745617
5.0,2,0.013188817176132224,0.596103302347327,3.805387227645711e-7,0.5961036828860498,1.5266237504145737e-7,0.5961038355484248
5.0,2,0.01334849150111397,0.6194547583677157,3.7993431781237085e-7,0.6194551383020335,1.6024476155953474e-7,0.619455298546795
5.0,2,0.013510098970646733,0.6445801177196996,3.793303454452659e-7,0.644580497050045,1.6820520580769204e-7,0.6445806652552508
5.0,2,0.0136736629889181,0.6700779499822952,3.7872681410960007e-7,0.6700783287091093,1.7656266610171883e-7,0.6700785052717755
5.0,2,0.013839207243465391,0.6964452042364766,3.781237324694077e-7,0.696445582360209,1.8533705960097683e-7,0.6964457676972686
5.0,2,0.014006755708606135,0.7237046496157106,3.7752110940590926e-7,0.72370502713682,1.9454931141894752e-7,0.7237052216861314
5.0,2,0.014176332648910028,0.7518793869468138,3.769189540245281e-7,0.7518797638657678,2.042214062957761e-7,0.7518799680871742
5.0,2,0.014347962622712974,0.7809928490077697,3.763172756608411e-7,0.7809932253250453,2.1437644296994132e-7,0.7809934397014883
5.0,2,0.014521670485673653,0.8110688012461871,3.757160838867177e-7,0.811069176962271,2.2503869139393943e-7,0.8110694020009623
5.0,2,0.014697481394373147,0.8421313430133572,3.7511538851661364e-7,0.8421317181287458,2.3623365294691892e-7,0.8421319543623987
5.0,2,0.014875420809958143,0.8742049093677328,3.745151996140652e-7,0.8742052838829324,2.479881238052714e-7,0.8742055318710562
5.0,2,0.015055514501828248,0.9073142735053817,3.7391552749835647e-7,0.9073146474209093,2.6033026164214446e-7,0.907314907751171
5.0,2,0.015237788551367945,0.9414845498709447,3.733163827513966e-7,0.9414849231873275,2.732896558352609e-7,0.9414851964769833
5.0,2,0.01542226935572373,0.9767411980065233,3.7271777622478285e-7,0.9767415707242995,2.8689740137367086e-7,0.9767418576217008
5.0,2,0.015608983631626982,1.013110027192075,3.721197190470856e-7,1.013110399311794,3.0118617666378e-7,1.0131107004979707
5.0,2,0.0157979584192631,1.05061720193296,3.715222226313425e-7,1.0506175734551826,3.161903254470974e-7,1.050617889645508
5.0,2,0.015989221086187513,1.0892892483483123,3.7092529868277223e-7,1.089289619273611,3.3194594305381646e-7,1.089289951219554
5.0,2,0.016182799331289067,1.129153061512386,3.703289592067224e-7,1.1291534318413452,3.4849096722889306e-7,1.1291537803323124
5.0,2,0.01637872118880142,1.1702359138027867,3.697332165168646e-7,1.1702362835360032,3.658652737816504e-7,1.170236649401277
5.0,2,0.01657701503236299,1.2125651845992773,3.691380832436203e-7,1.2125655537373605,3.8411077732306946e-7,1.212565937848138
5.0,2,0.016777709579126058,1.2561694477055496,3.685435723402168e-7,1.256169816249122,4.032715373709798e-7,1.2561702195206592
5.0,2,0.016980833893915626,1.301076933635946,3.6794969710229005e-7,1.3010773015856432,4.2339387011938177e-7,1.3010777249795134
5.0,2,0.017186417393438614,1.347325670789264,3.6735647116342366e-7,1.3473260381457353,4.445264661846488e-7,1.3473264826722013
5.0,2,0.017394489850544027,1.3949281783031247,3.66763908505701e-7,1.3949285450670332,4.667205146604115e-7,1.394929011787548
5.0,2,0.017605081398534686,1.443921915337677,3.6617202348164473e-7,1.4439222815097006,4.900298338313471e-7,1.4439227715395344
5.0,2,0.01781822253553118,1.4943235019689038,3.65580830814338e-7,1.4943238675497346,5.145110089166683e-7,1.4943243820607435
5.0,2,0.018033944128888642,1.546189377925249,3.6499034561032977e-7,1.5461897429155944,5.402235372370601e-7,1.5461902831391316
5.0,2,0.018252277419666982,1.5995386681739963,3.644005833704837e-7,1.5995390325745795,5.672299812191282e-7,1.5995395998045607
5.0,2,0.018473254027155266,1.6544031328743651,3.6381156000103314e-7,1.6544034966859251,5.955961296792005e-7,1.6544040922820549
5.0,2,0.01869690595345086,1.7108150810410427,3.6322329182505135e-7,1.7108154442643346,6.253911678519301e-7,1.7108160696555024
5.0,2,0.018923265588094,1.768807394508451,3.626357955942875e-7,1.7688077571442467,6.566878566577083e-7,1.7688084138321034
5.0,2,0.019152365712758503,1.8284135534488668,3.6204908850137814e-7,1.8284139154979553,6.895627217325117e-7,1.828414605060677
5.0,2,0.019384239505999233,1.8896676634767222,3.6146318819246164e-7,1.8896680249399105,7.240962527745763e-7,1.8896687490361632
5.0,2,0.019618920548057067,1.9526044843715429,3.6087811278020556e-7,1.9526048452496556,7.603731137958131e-7,1.9526056056227694
5.0,2,0.019856442825722017,2.0172594604524217,3.602938808572598e-7,2.0172598207463026,7.984823649015736e-7,2.0172606192286677
5.0,2,0.02009684073725525,2.083668752635538,3.5971051151016396e-7,2.08366911234605,8.385176962595172e-7,2.083669950863746
5.0,2,0.02034014909737068,2.1518692722065556,3.5912802433371573e-7,2.1518696313345798,8.805776749584474e-7,2.1518705119122545
5.0,2,0.020586403142276864,2.2218987163434485,3.5854643944582684e-7,2.221899074889888,9.247660055019302e-7,2.2218999996558937
5.0,2,0.020835638534779984,2.2937956054208617,3.5796577750287875e-7,2.293795963386639,9.711918047248589e-7,2.293796934578444
5.0,2,0.02108789136944854,2.3675993221338665,3.573860597156105e-7,2.3675996795199263,1.0199698919717703e-6,2.3676006994898184
5.0,2,0.02134319817784063,2.4433501524776178,3.568073078655423e-7,2.4433505092849255,1.0712210954261787e-6,2.443351580506021
5.0,2,0.021601595933794494,2.52108932862244,3.562295443219849e-7,2.5210896848519844,1.125072575535624e-6,2.52109080992456
5.0,2,0.021863122058783106,2.6008590737267268,3.556527920596289e-7,2.600859429379519,1.1816581665360638e-6,2.6008606110376853
5.0,2,0.02212781442733359,2.682702648732243,3.5507707467676027e-7,2.682703003809318,1.2411187371415523e-6,2.682704244928055
5.0,2,0.022395711372512266,2.766664401192395,3.545024164141201e-7,2.766664755694811,1.303602571533232e-6,2.766666059297383
5.0,2,0.02266685169147608,2.8527898161839036,3.5392884217444413e-7,2.852790170112746,1.3692657718512656e-6,2.8527915393785177
5.0,2,0.02294127465109127,2.9411255693600684,3.5335637754269244e-7,2.941125922716446,1.4382726834711595e-6,2.9411273609891295
5.0,2,0.023219019993620013,3.0317195822096634,3.527850488070329e-7,3.031719934994712,1.5107963444278953e-6,3.0317214457910566
5.0,2,0.02350012794247599,3.1246210795851126,3.52214882980576e-7,3.1246214317999956,1.5870189604357012e-6,3.124623018818956
5.0,2,0.02378463920804954,3.2198762038605557,3.5164590782169674e-7,3.2198765555064637,1.6671324070482868e-6,3.219878222638871
5.0,2,0.02407259499360342,3.3175459038055646,3.5107815186853113e-7,3.3175462548837165,1.7513387606008763e-6,3.317548006222477
5.0,2,0.024364037001239913,3.4177808349306895,3.5051164444099724e-7,3.417781185442334,1.8398508596830377e-6,3.4177830252931938
5.0,2,0.02465900743794015,3.520438665544516,3.499464156882304e-7,3.5204390154909317,1.93289289900699e-6,3.520440948383831
5.0,2,0.024957549021676597,3.6256713709370656,3.493824966035626e-7,3.6256717203195623,2.0307010576541972e-6,3.62567375102062
5.0,2,0.025259704987599524,3.733419774683308,3.488199190539253e-7,3.7334201235032274,2.133524163818634e-6,3.7334222570273914
5.0,2,0.02556551909429835,3.8439748457427014,3.482587158079841e-7,3.843975194001417,2.2416243983017106e-6,3.843977435625815
5.0,2,0.025875035630138845,3.9572858622311555,3.476989205655141e-7,3.9572862099300763,2.355278039164887e-6,3.9572885652081156
5.0,2,0.026188299419677,4.073416781973523,3.471405679877966e-7,4.073417129114091,2.474776250109071e-6,4.073419603890341
5.0,2,0.026505355830150568,4.192433586123615,3.465836937292998e-7,4.192433932707308,2.600425915318807e-6,4.192436533133224
5.0,2,0.02682625077804926,4.3144043683109885,3.460283344706122e-7,4.314404714339323,2.7325505236982144e-6,4.314407446889847
5.0,2,0.027151030735764334,4.439399427502701,3.4547452795271496e-7,4.439399772977229,2.871491105623038e-6,4.439402644468334
5.0,2,0.027479742738318852,4.567491364770206,3.449223130126515e-7,4.5674917096925185,3.017607225546235e-6,4.567494727299744
5.0,2,0.02781243439017932,4.698755184168998,3.443717296206718e-7,4.698755528540727,3.1712780340256848e-6,4.698758699818761
5.0,2,0.02814915387214983,4.833268397953091,3.438228189189226e-7,4.83326874177591,3.3329033829888844e-6,4.833272074679293
5.0,2,0.028489949948349667,4.9711111363613245,3.432756232617626e-7,4.9711114796369475,3.5029050083137917e-6,4.971114982541956
5.0,2,0.028834871973275375,5.1123662622330075,3.427301862577859e-7,5.112366604963194,3.681727784092405e-6,5.112370286690978
5.0,2,0.02918396989894835,5.257119490727225,3.4218655281365155e-7,5.257119832913778,3.869841053249711e-6,5.257123702754831
5.0,2,0.02953729428214894,5.405459514441053,3.4164476917980336e-7,5.405459856085822,4.067740039522435e-6,5.405463923825862
5.0,2,0.02989489629173813,5.55747813424169,3.411048829981811e-7,5.557478475346573,4.275947346157374e-6,5.55748275129392
5.0,2,0.030256827716067913,5.713270396153297,3.4056694335203993e-7,5.713270736720241,4.4950145470757185e-6,5.713275231734788
5.0,2,0.0306231409704813,5.872934734659557,3.4003100081798425e-7,5.872935074690558,4.72552387666143e-6,5.872939800214435
5.0,2,0.030993889104903197,6.036573122811799,3.3949710752033946e-7,6.0365734623089065,4.968090024781114e-6,6.036578430398931
5.0,2,0.03136912581152315,6.204291229559104,3.3896531718798745e-7,6.204291568524421,5.2233620441247965e-6,6.204296791886465
5.0,2,0.03174890543257112,6.3761985847453655,3.3843568521381263e-7,6.37619892318105,5.492025377477587e-6,6.376204415206428
5.0,2,0.032133282968187384,6.552408752252314,3.3790826871688925e-7,6.552409090160582,5.77480401309767e-6,6.552414864964595
5.0,2,0.032522314084387716,6.733039511796661,3.3738312660758576e-7,6.733039849179788,6.072462776980904e-6,6.733045921642565
5.0,2,0.03291605512112501,6.918213049932486,3.3686031965573575e-7,6.918213386792806,6.3858097714571055e-6,6.918219772602578
5.0,2,0.033314563100448516,7.108056166694591,3.3633991056012245e-7,7.1080565030345015,6.715698970269726e-6,7.108063218733472
